word,sentence,position,label
teaspoons,7582,1,0
soy,7582,2,0
sauce,7582,3,0
3,7583,0,0
teaspoons,7583,1,0
red,7583,2,0
wine,7583,3,0
green,7584,0,0
pepper,7584,1,0
onion,7585,0,0
1,7594,0,0
tablespoon,7594,1,0
butter,7594,2,0
2,7595,0,0
tablespoons,7595,1,0
dried,7595,2,0
onion,7595,3,0
flakes ,7595,4,0
minced,7595,5,0
1,7596,0,0
lb,7596,1,0
lean,7596,2,0
beef ,7596,3,0
ground,7596,4,0
1,7597,0,0
10,7597,1,0
ounce ,7597,2,0
package,7597,3,0
frozen,7597,4,0
spinach ,7597,5,0
chopped ,7597,6,0
drained,7597,7,0
thoroughly,7597,8,0
1,7598,0,0
teaspoon,7598,1,0
lawry's,7598,2,0
pinch,7598,3,0
of,7598,4,0
herb,7598,5,0
1,7599,0,0
teaspoon,7599,1,0
lawry's,7599,2,0
seasoned,7599,3,0
salt,7599,4,0
1,7600,0,0
teaspoon,7600,1,0
lawry's,7600,2,0
seasoned,7600,3,0
pepper,7600,4,0
1,7601,0,0
cup,7601,1,0
sour,7601,2,0
cream,7601,3,0
1,7602,0,0
egg ,7602,1,0
beaten,7602,2,0
1,7603,0,0
cup,7603,1,0
parmesan,7603,2,0
cheese ,7603,3,0
grated,7603,4,0
1,7604,0,0
frozen,7604,1,0
deep,7604,2,0
dish,7604,3,0
pie,7604,4,0
shell ,7604,5,0
thawed,7604,6,0
4,7612,0,0
cups,7612,1,0
all-purpose,7612,2,0
flour,7612,3,0
1,7613,0,0
tablespoon,7613,1,0
baking,7613,2,0
powder,7613,3,0
1,7614,0,0
pinch,7614,1,0
salt,7614,2,0
1,7615,0,0
egg,7615,1,0
yolk,7615,2,0
1,7616,0,0
whole,7616,1,0
egg ,7616,2,0
beaten,7616,3,0
1,7617,0,0
1,7617,1,0
cups,7617,2,0
milk ,7617,3,0
warm,7617,4,0
1,7618,0,0
cup,7618,1,0
shortening ,7618,2,0
melted,7618,3,0
2,7619,0,0
tablespoons,7619,1,0
oil,7619,2,0
1,7620,0,0
teaspoon,7620,1,0
paprika,7620,2,0
4,7621,0,0
onions,7621,1,0
1,7622,0,0
teaspoon,7622,1,0
chili,7622,2,0
powder,7622,3,0
1,7623,0,0
teaspoon,7623,1,0
cumin,7623,2,0
1,7624,0,0
teaspoon,7624,1,0
oregano,7624,2,0
500,7625,0,0
g,7625,1,0
beef ,7625,2,0
ground,7625,3,0
3,7626,0,0
hard-boiled,7626,1,0
eggs ,7626,2,0
sliced ,7626,3,0
boiled,7626,4,0
20,7627,0,0
black,7627,1,0
olives,7627,2,0
40,7628,0,0
large,7628,1,0
raisins,7628,2,0
1,7640,0,0
cup,7640,1,0
olive,7640,2,0
oil,7640,3,0
1,7641,0,0
medium,7641,1,0
eggplant ,7641,2,0
diced,7641,3,0
into,7641,4,0
1-inch,7641,5,0
cubes,7641,6,0
2,7642,0,0
yellow,7642,1,0
squash ,7642,2,0
diced,7642,3,0
into,7642,4,0
1-inch,7642,5,0
cubes,7642,6,0
2,7643,0,0
zucchini ,7643,1,0
diced,7643,2,0
into,7643,3,0
1-inch,7643,4,0
cubes,7643,5,0
1,7644,0,0
red,7644,1,0
bell,7644,2,0
pepper ,7644,3,0
diced,7644,4,0
into,7644,5,0
1-inch,7644,6,0
cubes,7644,7,0
1,7645,0,0
yellow,7645,1,0
bell,7645,2,0
pepper ,7645,3,0
diced,7645,4,0
into,7645,5,0
1-inch,7645,6,0
cubes,7645,7,0
1,7646,0,0
green,7646,1,0
bell,7646,2,0
pepper ,7646,3,0
diced,7646,4,0
into,7646,5,0
1-inch,7646,6,0
cubes,7646,7,0
3,7647,0,0
large,7647,1,0
tomatoes ,7647,2,0
coarsely,7647,3,0
chopped,7647,4,0
 ripe ,7647,5,0
1,7648,0,0
cup,7648,1,0
italian,7648,2,0
parsley ,7648,3,0
coarsely,7648,4,0
chopped,7648,5,0
1,7649,0,0
red,7649,1,0
onion ,7649,2,0
peeled,7649,3,0
and,7649,4,0
coarsely,7649,5,0
chopped,7649,6,0
4,7650,0,0
cloves,7650,1,0
garlic ,7650,2,0
finely,7650,3,0
diced,7650,4,0
1,7651,0,0
tablespoon,7651,1,0
kosher,7651,2,0
salt,7651,3,0
1,7652,0,0
teaspoon,7652,1,0
fresh,7652,2,0
ground,7652,3,0
black,7652,4,0
pepper,7652,5,0
2,7653,0,0
tablespoons,7653,1,0
olive,7653,2,0
oil,7653,3,0
1,7654,0,0
cup,7654,1,0
fresh,7654,2,0
basil,7654,3,0
leaf ,7654,4,0
chopped,7654,5,0
11,7655,0,0
ounces,7655,1,0
montrachet,7655,2,0
or,7655,3,0
11,7655,4,0
ounces,7655,5,0
chevre,7655,6,0
cheese ,7655,7,0
crumbled,7655,8,0
or,7655,9,0
1,7655,10,0
cup,7655,11,0
parmesan,7655,12,0
cheese ,7655,13,0
grated,7655,14,0
150,7668,0,0
g,7668,1,0
salmon,7668,2,0
 escalope ,7668,3,0
10,7669,0,0
g,7669,1,0
canned,7669,2,0
chanterelles,7669,3,0
100,7670,0,0
ml,7670,1,0
fish,7670,2,0
stock,7670,3,0
50,7671,0,0
ml,7671,1,0
noilly,7671,2,0
prat,7671,3,0
 vermouth ,7671,4,0
25,7672,0,0
g,7672,1,0
broad,7672,2,0
beans,7672,3,0
 blanched ,7672,4,0
25,7673,0,0
g,7673,1,0
peas,7673,2,0
 blanched ,7673,3,0
50,7674,0,0
g,7674,1,0
butter,7674,2,0
25,7675,0,0
g,7675,1,0
shallots ,7675,2,0
chopped,7675,3,0
lemon,7676,0,0
juice,7676,1,0
25,7677,0,0
g,7677,1,0
sea,7677,2,0
salt,7677,3,0
8,7688,0,0
cups,7688,1,0
wheat,7688,2,0
flour,7688,3,0
4,7689,0,0
cups,7689,1,0
barley,7689,2,0
flour,7689,3,0
2,7690,0,0
cups,7690,1,0
soybean,7690,2,0
flour,7690,3,0
1,7691,0,0
cup,7691,1,0
lentils ,7691,2,0
cooked,7691,3,0
and,7691,4,0
mashed,7691,5,0
1,7692,0,0
cup,7692,1,0
millet,7692,2,0
flour,7692,3,0
1,7693,0,0
cup,7693,1,0
rye,7693,2,0
flour,7693,3,0
1,7694,0,0
1,7694,1,0
cups,7694,2,0
water,7694,3,0
1,7695,0,0
tablespoon,7695,1,0
salt,7695,2,0
5,7696,0,0
tablespoons,7696,1,0
olive,7696,2,0
oil,7696,3,0
2,7697,0,0
 1/4,7697,1,0
ounce ,7697,2,0
packages,7697,3,0
yeast ,7697,4,0
dissolved,7697,5,0
in,7697,6,0
1,7698,0,0
cup,7698,1,0
warm,7698,2,0
water,7698,3,0
1,7699,0,0
tablespoon,7699,1,0
honey,7699,2,0
1,7712,0,0
5,7712,1,0
2-Jan,7712,2,0
lb ,7712,3,0
filet,7712,4,0
mignon,7712,5,0
oil,7713,0,0
seasoning,7714,0,0
2,7715,0,0
10,7715,1,0
ounce ,7715,2,0
boxes,7715,3,0
fresh,7715,4,0
white,7715,5,0
mushrooms ,7715,6,0
sliced,7715,7,0
1,7716,0,0
large,7716,1,0
onion ,7716,2,0
sliced,7716,3,0
oil,7717,0,0
or,7717,1,0
3,7717,2,0
-4,7717,3,0
tablespoons,7717,4,0
butter,7717,5,0
1,7718,0,0
cup,7718,1,0
sweet,7718,2,0
vermouth,7718,3,0
or,7718,4,0
1,7718,5,0
cup,7718,6,0
sherry,7718,7,0
wine,7718,8,0
1,7719,0,0
clove,7719,1,0
garlic ,7719,2,0
crushed,7719,3,0
salt,7720,0,0
&,7720,1,0
pepper,7720,2,0
1,7721,0,0
dash,7721,1,0
worcestershire,7721,2,0
sauce,7721,3,0
pan,7722,0,0
dripping,7722,1,0
 optional ,7722,2,0
2,7745,0,0
filet,7745,1,0
mignon,7745,2,0
steaks,7745,3,0
4,7745,4,0
oz. ,7745,5,0
1,7746,0,0
tablespoon,7746,1,0
butter,7746,2,0
1,7747,0,0
tablespoon,7747,1,0
oil,7747,2,0
1,7748,0,0
lb,7748,1,0
fresh,7748,2,0
mushrooms ,7748,3,0
sliced,7748,4,0
1,7749,0,0
cup,7749,1,0
beef,7749,2,0
stock,7749,3,0
1,7750,0,0
cup,7750,1,0
red,7750,2,0
wine,7750,3,0
1,7751,0,0
teaspoon,7751,1,0
dried,7751,2,0
thyme,7751,3,0
1,7752,0,0
teaspoon,7752,1,0
salt,7752,2,0
black,7753,0,0
pepper,7753,1,0
6,7772,0,0
slices,7772,1,0
bacon,7772,2,0
6,7773,0,0
cups,7773,1,0
hash,7773,2,0
brown,7773,3,0
potatoes ,7773,4,0
cubed,7773,5,0
3,7774,0,0
cup,7774,1,0
green,7774,2,0
bell,7774,3,0
pepper ,7774,4,0
chopped,7774,5,0
1,7775,0,0
cup,7775,1,0
onion ,7775,2,0
chopped,7775,3,0
1,7776,0,0
teaspoon,7776,1,0
salt,7776,2,0
1,7777,0,0
teaspoon,7777,1,0
pepper,7777,2,0
6,7778,0,0
eggs,7778,1,0
1,7779,0,0
cup,7779,1,0
cheddar,7779,2,0
cheese ,7779,3,0
shredded,7779,4,0
3,7790,0,0
tablespoons,7790,1,0
olive,7790,2,0
oil,7790,3,0
1,7791,0,0
garlic,7791,1,0
clove ,7791,2,0
chopped,7791,3,0
3,7792,0,0
medium,7792,1,0
potatoes,7792,2,0
1,7793,0,0
onion ,7793,1,0
sliced,7793,2,0
2,7794,0,0
stalks,7794,1,0
celery,7794,2,0
2,7795,0,0
tablespoons,7795,1,0
fresh,7795,2,0
parsley,7795,3,0
1,7796,0,0
teaspoon,7796,1,0
oregano,7796,2,0
6,7797,0,0
cups,7797,1,0
beef,7797,2,0
stock,7797,3,0
1,7798,0,0
large,7798,1,0
tomatoes,7798,2,0
1,7799,0,0
lb,7799,1,0
zucchini,7799,2,0
2,7800,0,0
teaspoons,7800,1,0
salt,7800,2,0
6,7801,0,0
teaspoons,7801,1,0
parmesan,7801,2,0
cheese ,7801,3,0
grated,7801,4,0
1,7814,0,0
tablespoon,7814,1,0
olive,7814,2,0
oil,7814,3,0
1,7815,0,0
cup,7815,1,0
onion ,7815,2,0
minced,7815,3,0
2,7816,0,0
cloves,7816,1,0
garlic ,7816,2,0
minced,7816,3,0
1,7817,0,0
tablespoon,7817,1,0
fresh,7817,2,0
ginger ,7817,3,0
minced,7817,4,0
1,7818,0,0
tablespoon,7818,1,0
cumin,7818,2,0
seed ,7818,3,0
ground,7818,4,0
1,7819,0,0
tablespoon,7819,1,0
coriander,7819,2,0
seed ,7819,3,0
ground,7819,4,0
1,7820,0,0
teaspoon,7820,1,0
cardamom ,7820,2,0
ground,7820,3,0
1,7821,0,0
teaspoon,7821,1,0
white,7821,2,0
pepper,7821,3,0
or,7821,4,0
1,7821,5,0
teaspoon,7821,6,0
black,7821,7,0
pepper ,7821,8,0
ground,7821,9,0
1,7822,0,0
large,7822,1,0
tomatoes ,7822,2,0
minced,7822,3,0
10,7823,0,0
ounces,7823,1,0
fresh,7823,2,0
spinach ,7823,3,0
coarsely,7823,4,0
chopped,7823,5,0
7,7823,6,0
to,7823,7,0
8,7823,8,0
cups ,7823,9,0
1,7824,0,0
cup,7824,1,0
water,7824,2,0
1,7825,0,0
-2,7825,1,0
pinch,7825,2,0
cayenne,7825,3,0
1,7826,0,0
teaspoon,7826,1,0
salt,7826,2,0
fresh,7827,0,0
black,7827,1,0
pepper ,7827,2,0
ground,7827,3,0
2,7834,0,0
cups,7834,1,0
whole,7834,2,0
wheat,7834,3,0
flour,7834,4,0
1,7835,0,0
teaspoon,7835,1,0
baking,7835,2,0
soda,7835,3,0
1,7836,0,0
1,7836,1,0
cups,7836,2,0
buttermilk,7836,3,0
2,7837,0,0
egg,7837,1,0
whites ,7837,2,0
lightly,7837,3,0
beaten,7837,4,0
1,7838,0,0
cup,7838,1,0
vegetable,7838,2,0
oil,7838,3,0
1,7839,0,0
cup,7839,1,0
honey,7839,2,0
1,7840,0,0
cup,7840,1,0
blueberries ,7840,2,0
fresh,7840,3,0
or,7840,4,0
frozen,7840,5,0
1,7850,0,0
teaspoon,7850,1,0
granulated,7850,2,0
sugar,7850,3,0
8,7851,0,0
ounces,7851,1,0
water,7851,2,0
1,7852,0,0
packet,7852,1,0
active,7852,2,0
dry,7852,3,0
yeast,7852,4,0
8,7853,0,0
ounces,7853,1,0
flour ,7853,2,0
plain,7853,3,0
strong,7853,4,0
8,7854,0,0
ounces,7854,1,0
whole,7854,2,0
wheat,7854,3,0
flour,7854,4,0
1,7855,0,0
teaspoon,7855,1,0
salt,7855,2,0
2,7856,0,0
tablespoons,7856,1,0
vegetable,7856,2,0
oil,7856,3,0
3,7857,0,0
onions ,7857,1,0
sliced,7857,2,0
8,7858,0,0
ounces,7858,1,0
tomato,7858,2,0
sauce,7858,3,0
or,7858,4,0
8,7858,5,0
ounces,7858,6,0
tomatoes ,7858,7,0
chopped,7858,8,0
1,7859,0,0
tablespoon,7859,1,0
garlic ,7859,2,0
finely,7859,3,0
chopped,7859,4,0
1,7860,0,0
teaspoon,7860,1,0
oil,7860,2,0
3,7861,0,0
onions ,7861,1,0
sliced,7861,2,0
8,7862,0,0
ounces,7862,1,0
mushrooms ,7862,2,0
sliced,7862,3,0
salt,7863,0,0
&,7863,1,0
pepper ,7863,2,0
freshly,7863,3,0
ground,7863,4,0
1,7864,0,0
lb,7864,1,0
broccoli ,7864,2,0
cut,7864,3,0
into,7864,4,0
1,7864,5,0
inch/2.5cm,7864,6,0
pieces,7864,7,0
1,7865,0,0
lb,7865,1,0
mozzarella,7865,2,0
cheese ,7865,3,0
grated,7865,4,0
1,7885,0,0
lb,7885,1,0
cauliflower,7885,2,0
floret ,7885,3,0
trimmed ,7885,4,0
cut,7885,5,0
into,7885,6,0
florets,7885,7,0
2,7886,0,0
tablespoons,7886,1,0
unsalted,7886,2,0
butter ,7886,3,0
melted,7886,4,0
1,7887,0,0
1,7887,1,0
tablespoons,7887,2,0
all-purpose,7887,3,0
flour,7887,4,0
3,7888,0,0
cup,7888,1,0
skim,7888,2,0
milk,7888,3,0
1,7889,0,0
bay,7889,1,0
leaf,7889,2,0
1,7890,0,0
dash,7890,1,0
nutmeg ,7890,2,0
ground,7890,3,0
2,7891,0,0
1,7891,1,0
teaspoons,7891,2,0
dijon,7891,3,0
mustard,7891,4,0
1,7892,0,0
teaspoon,7892,1,0
worcestershire,7892,2,0
sauce,7892,3,0
1,7893,0,0
cup,7893,1,0
breadcrumbs,7893,2,0
2,7913,0,0
1,7913,1,0
cups,7913,2,0
flour,7913,3,0
1,7914,0,0
envelope,7914,1,0
yeast,7914,2,0
1,7915,0,0
teaspoon,7915,1,0
salt,7915,2,0
1,7916,0,0
cup,7916,1,0
water ,7916,2,0
lukewarm,7916,3,0
1,7917,0,0
teaspoon,7917,1,0
baking,7917,2,0
soda,7917,3,0
1,7918,0,0
teaspoon,7918,1,0
sugar,7918,2,0
2,7919,0,0
tablespoons,7919,1,0
dill,7919,2,0
seeds,7919,3,0
1,7920,0,0
cup,7920,1,0
cottage,7920,2,0
cheese,7920,3,0
2,7921,0,0
tablespoons,7921,1,0
fresh,7921,2,0
dill ,7921,3,0
finely,7921,4,0
minced,7921,5,0
1,7922,0,0
egg,7922,1,0
1,7923,0,0
cup,7923,1,0
onion ,7923,2,0
coarsely,7923,3,0
grated,7923,4,0
1,7924,0,0
tablespoon,7924,1,0
butter ,7924,2,0
melted,7924,3,0
3,7937,0,0
cups,7937,1,0
all-purpose,7937,2,0
flour,7937,3,0
1,7938,0,0
tablespoon,7938,1,0
baking,7938,2,0
powder ,7938,3,0
plus,7938,4,0
1,7939,0,0
teaspoon,7939,1,0
baking,7939,2,0
powder,7939,3,0
3,7940,0,0
tablespoons,7940,1,0
sugar,7940,2,0
1,7941,0,0
cup,7941,1,0
fresh,7941,2,0
dill,7941,3,0
2,7942,0,0
teaspoons,7942,1,0
dried,7942,2,0
dill,7942,3,0
1,7943,0,0
1,7943,1,0
teaspoons,7943,2,0
baking,7943,3,0
soda,7943,4,0
1,7944,0,0
teaspoon,7944,1,0
salt,7944,2,0
1,7945,0,0
teaspoon,7945,1,0
pepper,7945,2,0
1,7946,0,0
1,7946,1,0
cups,7946,2,0
buttermilk,7946,3,0
1,7956,0,0
1,7956,1,0
cups,7956,2,0
raw,7956,3,0
red,7956,4,0
cabbage ,7956,5,0
shredded,7956,6,0
1,7957,0,0
1,7957,1,0
cups,7957,2,0
raw,7957,3,0
green,7957,4,0
cabbage ,7957,5,0
shredded,7957,6,0
1,7958,0,0
cup,7958,1,0
raw,7958,2,0
spinach,7958,3,0
leaves ,7958,4,0
shredded,7958,5,0
1,7959,0,0
cup,7959,1,0
raw,7959,2,0
carrot ,7959,3,0
shredded,7959,4,0
dressing:1 ,7960,0,0
cup,7960,1,0
fat-free,7960,2,0
vinaigrette-style,7960,3,0
dressing,7960,4,0
1,7961,0,0
tablespoon,7961,1,0
poppy,7961,2,0
seeds,7961,3,0
or,7961,4,0
1,7961,5,0
tablespoon,7961,6,0
celery,7961,7,0
seed,7961,8,0
1,7962,0,0
tablespoon,7962,1,0
prepared,7962,2,0
mustard,7962,3,0
pepper ,7963,0,0
freshly,7963,1,0
ground,7963,2,0
2,7970,0,0
-3,7970,1,0
medium,7970,2,0
eggplants,7970,3,0
1,7971,0,0
cup,7971,1,0
lemon,7971,2,0
juice,7971,3,0
1,7972,0,0
cup,7972,1,0
tahini,7972,2,0
3,7973,0,0
-4,7973,1,0
garlic,7973,2,0
cloves ,7973,3,0
crushed,7973,4,0
1,7974,0,0
teaspoon,7974,1,0
salt,7974,2,0
1,7975,0,0
cup,7975,1,0
parsley ,7975,2,0
chopped,7975,3,0
1,7976,0,0
teaspoon,7976,1,0
black,7976,2,0
pepper,7976,3,0
1,7977,0,0
cup,7977,1,0
scallion ,7977,2,0
minced,7977,3,0
2,7978,0,0
tablespoons,7978,1,0
olive,7978,2,0
oil,7978,3,0
150,7989,0,0
ml,7989,1,0
water,7989,2,0
1,7990,0,0
pinch,7990,1,0
salt,7990,2,0
75,7991,0,0
g,7991,1,0
butter,7991,2,0
90,7992,0,0
g,7992,1,0
flour,7992,2,0
3,7993,0,0
eggs,7993,1,0
500,7994,0,0
ml,7994,1,0
double,7994,2,0
cream,7994,3,0
or,7994,4,0
500,7994,5,0
ml,7994,6,0
heavy,7994,7,0
cream,7994,8,0
60,7995,0,0
g,7995,1,0
sugar,7995,2,0
15,7996,0,0
g,7996,1,0
vanilla,7996,2,0
sugar,7996,3,0
100,7997,0,0
g,7997,1,0
icing,7997,2,0
sugar,7997,3,0
10,7998,0,0
g,7998,1,0
cacao,7998,2,0
or,7998,3,0
10,7998,4,0
g,7998,5,0
cocoa,7998,6,0
 about,7998,7,0
1.5,7998,8,0
tablespoon ,7998,9,0
1,7999,0,0
1,7999,1,0
tablespoons,7999,2,0
water,7999,3,0
8,8000,0,0
pieces,8000,1,0
fruit,8000,2,0
 e.g.,8000,3,0
pineapple,8000,4,0
chunks ,8000,5,0
strawberries ,8000,6,0
1,8023,0,0
12,8023,1,0
ounce ,8023,2,0
package,8023,3,0
refrigerated,8023,4,0
buttermilk,8023,5,0
biscuits,8023,6,0
5,8024,0,0
medium,8024,1,0
apples ,8024,2,0
peeled ,8024,3,0
cored,8024,4,0
and,8024,5,0
halved,8024,6,0
1,8025,0,0
cup,8025,1,0
sugar,8025,2,0
1,8026,0,0
cup,8026,1,0
water,8026,2,0
1,8027,0,0
cup,8027,1,0
butter,8027,2,0
or,8027,3,0
1,8027,4,0
cup,8027,5,0
margarine ,8027,6,0
melted,8027,7,0
1,8028,0,0
teaspoon,8028,1,0
vanilla,8028,2,0
cinnamon,8029,0,0
1,8037,0,0
400,8037,1,0
g ,8037,2,0
can,8037,3,0
tomatoes ,8037,4,0
in,8037,5,0
juice,8037,6,0
1,8038,0,0
1,8038,1,0
4-Jan,8038,2,0
ounce ,8038,3,0
packet,8038,4,0
onion,8038,5,0
soup,8038,6,0
mix,8038,7,0
1,8039,0,0
teaspoon,8039,1,0
beef,8039,2,0
stock,8039,3,0
powder,8039,4,0
1,8040,0,0
teaspoon,8040,1,0
dried,8040,2,0
oregano,8040,3,0
1,8041,0,0
teaspoon,8041,1,0
dried,8041,2,0
basil,8041,3,0
1,8042,0,0
teaspoon,8042,1,0
green,8042,2,0
herb,8042,3,0
stock,8042,4,0
powder,8042,5,0
4,8043,0,0
tablespoons,8043,1,0
tomato,8043,2,0
paste,8043,3,0
1,8044,0,0
tablespoon,8044,1,0
soy,8044,2,0
sauce,8044,3,0
1,8045,0,0
garlic,8045,1,0
clove ,8045,2,0
crushed,8045,3,0
450,8046,0,0
g,8046,1,0
beef,8046,2,0
mince,8046,3,0
1,8047,0,0
cup,8047,1,0
water ,8047,2,0
hot,8047,3,0
150,8048,0,0
g,8048,1,0
small,8048,2,0
lasagna,8048,3,0
noodles,8048,4,0
1,8049,0,0
1,8049,1,0
cups,8049,2,0
cheese ,8049,3,0
grated,8049,4,0
1,8050,0,0
cup,8050,1,0
dried,8050,2,0
breadcrumbs,8050,3,0
parsley ,8051,0,0
chopped ,8051,1,0
to,8051,2,0
garnish,8051,3,0
1,8063,0,0
tablespoon,8063,1,0
butter,8063,2,0
4,8064,0,0
garlic,8064,1,0
cloves ,8064,2,0
minced,8064,3,0
1,8065,0,0
large,8065,1,0
yellow,8065,2,0
onion ,8065,3,0
chopped,8065,4,0
1,8066,0,0
lb,8066,1,0
white,8066,2,0
mushroom ,8066,3,0
sliced,8066,4,0
1,8067,0,0
tablespoon,8067,1,0
all-purpose,8067,2,0
flour,8067,3,0
1,8068,0,0
cup,8068,1,0
dry,8068,2,0
white,8068,3,0
wine,8068,4,0
1,8069,0,0
cup,8069,1,0
sour,8069,2,0
cream,8069,3,0
8,8070,0,0
ounces,8070,1,0
linguine ,8070,2,0
cooked,8070,3,0
4,8081,0,0
baby,8081,1,0
chickens ,8081,2,0
1,8081,3,0
pound,8081,4,0
each,8081,5,0
halved,8081,6,0
salt,8082,0,0
cayenne,8083,0,0
pepper,8083,1,0
sugar,8084,0,0
5,8085,0,0
tablespoons,8085,1,0
olive,8085,2,0
oil,8085,3,0
16,8086,0,0
garlic,8086,1,0
cloves ,8086,2,0
peeled,8086,3,0
1,8087,0,0
lb,8087,1,0
yellow,8087,2,0
squash ,8087,3,0
cut,8087,4,0
into,8087,5,0
2-Jan,8087,6,0
inch,8087,7,0
slices,8087,8,0
1,8088,0,0
lb,8088,1,0
zucchini ,8088,2,0
cut,8088,3,0
into,8088,4,0
2-Jan,8088,5,0
inch,8088,6,0
slices,8088,7,0
1,8089,0,0
bay,8089,1,0
leaf,8089,2,0
1,8090,0,0
sprig,8090,1,0
fresh,8090,2,0
rosemary,8090,3,0
1,8091,0,0
lime ,8091,1,0
zest,8091,2,0
of ,8091,3,0
cut,8091,4,0
in,8091,5,0
julienne,8091,6,0
 match,8091,7,0
stick,8091,8,0
size ,8091,9,0
1,8092,0,0
lime ,8092,1,0
juice,8092,2,0
of,8092,3,0
2,8093,0,0
cups,8093,1,0
plum,8093,2,0
tomatoes ,8093,3,0
cut,8093,4,0
into,8093,5,0
2-Jan,8093,6,0
inch,8093,7,0
slices,8093,8,0
1,8094,0,0
cup,8094,1,0
chicken,8094,2,0
stock,8094,3,0
or,8094,4,0
1,8094,5,0
cup,8094,6,0
water,8094,7,0
4,8114,0,0
large,8114,1,0
elderflower,8114,2,0
heads,8114,3,0
 picked,8114,4,0
on,8114,5,0
a,8114,6,0
sunny,8114,7,0
july,8114,8,0
day ,8114,9,0
6,8115,0,0
pints,8115,1,0
water ,8115,2,0
cold,8115,3,0
2,8116,0,0
pints,8116,1,0
boiling,8116,2,0
water,8116,3,0
1,8117,0,0
1,8117,1,0
lbs,8117,2,0
granulated,8117,3,0
sugar,8117,4,0
2,8118,0,0
large,8118,1,0
lemons ,8118,2,0
juice,8118,3,0
and,8118,4,0
rind,8118,5,0
of,8118,6,0
2,8119,0,0
tablespoons,8119,1,0
white,8119,2,0
wine,8119,3,0
vinegar,8119,4,0
1,8131,0,0
lb,8131,1,0
sausage,8131,2,0
1,8132,0,0
lb,8132,1,0
beef ,8132,2,0
ground,8132,3,0
3,8133,0,0
cup,8133,1,0
onion ,8133,2,0
chopped,8133,3,0
1,8134,0,0
6,8134,1,0
ounce ,8134,2,0
can,8134,3,0
tomato,8134,4,0
paste,8134,5,0
1,8135,0,0
teaspoon,8135,1,0
garlic ,8135,2,0
minced,8135,3,0
1,8136,0,0
tablespoon,8136,1,0
parsley,8136,2,0
flakes,8136,3,0
1,8137,0,0
teaspoon,8137,1,0
basil,8137,2,0
1,8138,0,0
teaspoon,8138,1,0
oregano,8138,2,0
1,8139,0,0
teaspoon,8139,1,0
salt,8139,2,0
1,8140,0,0
dash,8140,1,0
pepper,8140,2,0
1,8141,0,0
cup,8141,1,0
cream-style,8141,2,0
cottage,8141,3,0
cheese,8141,4,0
1,8142,0,0
egg,8142,1,0
1,8143,0,0
cup,8143,1,0
parmesan,8143,2,0
cheese,8143,3,0
2,8144,0,0
8,8144,1,0
ounce ,8144,2,0
cans,8144,3,0
refrigerated,8144,4,0
crescent,8144,5,0
dinner,8144,6,0
rolls,8144,7,0
1,8145,0,0
cup,8145,1,0
mozzarella,8145,2,0
cheese ,8145,3,0
shredded,8145,4,0
1,8146,0,0
tablespoon,8146,1,0
milk,8146,2,0
1,8147,0,0
tablespoon,8147,1,0
sesame,8147,2,0
seeds,8147,3,0
2,8164,0,0
cups,8164,1,0
flour,8164,2,0
1,8165,0,0
teaspoon,8165,1,0
baking,8165,2,0
powder,8165,3,0
1,8166,0,0
teaspoon,8166,1,0
baking,8166,2,0
soda,8166,3,0
1,8167,0,0
teaspoon,8167,1,0
salt,8167,2,0
2,8168,0,0
teaspoons,8168,1,0
orange,8168,2,0
rind ,8168,3,0
grated,8168,4,0
1,8169,0,0
cup,8169,1,0
sugar,8169,2,0
2,8170,0,0
cup,8170,1,0
orange,8170,2,0
juice,8170,3,0
1,8171,0,0
egg,8171,1,0
3,8172,0,0
tablespoons,8172,1,0
salad,8172,2,0
oil,8172,3,0
1,8173,0,0
cup,8173,1,0
nuts ,8173,2,0
chopped,8173,3,0
1,8174,0,0
1,8174,1,0
cups,8174,2,0
raw,8174,3,0
cranberries ,8174,4,0
quartered,8174,5,0
1,8182,0,0
cup,8182,1,0
oil,8182,2,0
3,8183,0,0
eggs,8183,1,0
2,8184,0,0
cups,8184,1,0
sugar,8184,2,0
1,8185,0,0
teaspoon,8185,1,0
vanilla,8185,2,0
3,8186,0,0
cups,8186,1,0
apples ,8186,2,0
diced,8186,3,0
3,8187,0,0
cups,8187,1,0
flour,8187,2,0
1,8188,0,0
teaspoon,8188,1,0
cinnamon,8188,2,0
1,8189,0,0
teaspoon,8189,1,0
baking,8189,2,0
soda,8189,3,0
1,8190,0,0
teaspoon,8190,1,0
salt,8190,2,0
1,8191,0,0
cup,8191,1,0
walnuts ,8191,2,0
chopped,8191,3,0
 optional ,8191,4,0
1,8201,0,0
1,8201,1,0
teaspoons,8201,2,0
dry,8201,3,0
wasabi,8201,4,0
 or,8201,5,0
to,8201,6,0
taste ,8201,7,0
2,8202,0,0
cucumbers,8202,1,0
2,8203,0,0
tablespoons,8203,1,0
rice,8203,2,0
wine,8203,3,0
vinegar,8203,4,0
or,8203,5,0
2,8203,6,0
tablespoons,8203,7,0
distilled,8203,8,0
white,8203,9,0
vinegar ,8203,10,0
mixed,8203,11,0
with,8203,12,0
1,8203,13,0
tbsp,8203,14,0
water,8203,15,0
2,8204,0,0
teaspoons,8204,1,0
sugar,8204,2,0
1,8205,0,0
teaspoon,8205,1,0
sesame,8205,2,0
oil,8205,3,0
salt,8206,0,0
and,8206,1,0
black,8206,2,0
